taxon,taxon1,taxon2,genus,tribe,subfamily,family,order,class,agg.ssp,rand.type,poly.ins
Curcuma_gracillima,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_cochinchinensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_rubescens,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_harmandii,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_ecomata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_bhatii,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_alismatifolia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_thorelii,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_comosa,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_bicolor,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_zedoaria,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_yunnanensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_xanthorrhiza,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_wenyujin,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_sichuanensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_roscoeana,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_phaeocaulis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_longa,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_kwangsiensis,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_flaviflora,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_exigua,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_elata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_aromatica,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_angustifolia,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_amarissima,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_aeruginosa,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_petiolata,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_parviflora,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Curcuma_amada,,,Curcuma,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Stahlianthus_campanulatus,,,Stahlianthus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Stahlianthus_involucratus,,,Stahlianthus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siphonochilus_aethiopicus,,,Siphonochilus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siphonochilus_kirkii,,,Siphonochilus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siphonochilus_natalensis,,,Siphonochilus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siphonochilus_decorus,,,Siphonochilus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Siamanthus_siliquosus,,,Siamanthus,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_uniflora,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_scintillans,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_pseudoreticosa,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_penyamar,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_nigra,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_multifolia,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_lucens,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_limiana,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_lanjakensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_hasta,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_graveolens,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_durga,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_argentea,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_samunsamensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_gracilipes,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_burkillii,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_laxa,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_sub-biloba,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_tenuis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_sylvestris,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_rubromaculata,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_pusilla,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_polyphylla,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_perakensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_pennipicta,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_oculata,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_malaccana,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_longifolia,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_klossii,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_johorensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_grandis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_erecta,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_endauensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_cordata,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_breviscapa,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_baukensis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_atroviridis,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_abdullahii,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_minutiflora,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_rubescens,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_lanceolata,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_obcordata,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_kunstleri,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_concinna,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Scaphochlamys_biloba,,,Scaphochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_champasakensis,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_spoliata,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_udonensis,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_simaoensis,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_lopburiensis,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_gilbertii,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_siamensis,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_larsenii,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_laotica,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_grandifolia,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_filifolia,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_fallax,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_marginata,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_candida,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_angustifolia,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_pulchra,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_rubromarginata,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_rotunda,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_roscoeana,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_parviflora,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_galanga,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Kaempferia_elegans,,,Kaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Distichochlamys_rubrostriata,,,Distichochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Distichochlamys_citrea,,,Distichochlamys,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cornukaempferia_longipetiolata,,,Cornukaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cornukaempferia_aurantiflora,,,Cornukaempferia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cautleya_cathcartii,,,Cautleya,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cautleya_lutea,,,Cautleya,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cautleya_spicata,,,Cautleya,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Cautleya_gracilis,,,Cautleya,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Camptandra_parvula,,,Camptandra,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Camptandra_ovata,,,Camptandra,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Burbidgea_pauciflora,,,Burbidgea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Burbidgea_schizocheila,,,Burbidgea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Burbidgea_pubescens,,,Burbidgea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Burbidgea_nitida,,,Burbidgea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Burbidgea_stenantha,,,Burbidgea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_trangensis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_oligosperma,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_minor,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_loerzingii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_flava,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_baimaii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_angustifolia,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_albosanguinea,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_bella,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_putiana,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_phengklaii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_parvula,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_ochroleuca,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_clivalis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_meghalayensis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_tiliifolia,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_siphonantha,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_violacea,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_burttii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_alba,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_kingii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_maxwellii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_hamiltonii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_kerrii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_collinsii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_lambirensis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_hirta,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_flabellata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_burttiana,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_albomaculata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_siamensis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_xiphostachya,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_thorelii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_tenuispicata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_prainiana,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_longipes,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_petiolata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_regalis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_curtisii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_variegata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_gelatinosa,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_thailandica,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_basispicata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_flavorubra,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_armeniaca,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_jangarunii,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_pulchella,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_parva,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_longiflora,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_pulcherrima,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_aurantiaca,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_rotunda,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_plicata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_orbiculata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_cordata,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Boesenbergia_belalongensis,,,Boesenbergia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_kunmingensis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_nepalensis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_forrestii,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_debilis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_bhutanica,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_wardii,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_tibetica,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_scillifolia,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_schneideriana,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_praecox,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_humeana,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_ganeshensis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_capitata,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_brandisii,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_australis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_auriculata,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_alpina,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_purpurea,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_cautleyoides,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Roscoea_tumjensis,,,Roscoea,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_menghaiensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_calcicola,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_sichuanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_submutica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_denticulata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_coriandriodora,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_rufa,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_vanoverberghii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_congesta,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_diversifolia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_paradoxa,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_oblonga,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_gigantifolia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_alpina,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_katsumadae,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pusilla,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_capitellata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_vitellina,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_suriana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_scabra,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_petiolata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pahangensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_murdochii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_macrostephana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_manii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_roxburghii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_boninsimensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_smithiae,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_graminifolia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_platychilus,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_emaculata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_uraiensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_tonrokuensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_mesanthera,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_kusshakuensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_chinensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_havilandii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_hansenii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_oblongifolia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_shimadae,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_warburgii,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_vulcanica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_sibuyanensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_rugosa,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_rubricaulis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_rosea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pricei,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_pinetorum,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_oxymitra,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_oceanica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_nutans,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_novaepommeraniae,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_mutica,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_monopleura,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_modesta,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_latilabris,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_kwangsiensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_hookeriana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_haenkei,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_guangdongensis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_flabellata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_fax,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_eubractea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_eremochlamys,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_cylindrocephala,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_coeruleoviridis,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_caerulea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_brevilabris,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_boia,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_bilamellata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_arundelliana,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_argentea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_arctiflora,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_aenea,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_abundiflora,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
Alpinia_purpurata,,,Alpinia,,,Zingiberaceae,Zingiberales,Magnoliopsida,,,
